student_id,course_id
1,CS3984
1,CS2304
1,CS4235
1,CS2420
2,MA4080
2,DS2249
3,MA3364
3,MA1001
3,MA1295
3,MA3227
3,MA4257
3,MA4541
4,DS2687
4,DS4517
4,DS2903
4,DS3977
5,DS3156
5,DS4793
6,PH2271
6,DS4548
6,SE1550
7,CS2749
7,CS1003
7,CS2420
7,CS1316
7,CS3729
8,MA3014
8,MA3682
9,IT4441
9,IT2952
9,IT4799
9,IT4419
9,IT2137
9,IT2159
10,CS3703
10,CS3242
10,CS3729
10,CS1506
10,CS2218
11,DS2190
12,DS2249
12,IT4570
13,IT2952
13,CY4788
14,MA2392
14,DS4831
14,PH2492
15,CS2304
15,IT1925
15,DS3736
15,DS3156
15,IT1355
16,PH1585
16,MA1475
17,DS4061
17,DS3082
17,DS4679
17,DS4819
17,DS4548
18,CS4256
18,CS1316
18,CS1506
19,IT1597
19,CY2508
19,CY1469
19,IT2307
19,CY2499
19,PH2492
20,DS1879
20,DS2255
20,DS4061
21,DS4586
21,DS3977
22,SE3606
22,SE1042
23,IT2748
24,DS4793
24,MA1396
24,MA4682
24,SE2772
24,PH2627
25,IT3604
25,DS2418
26,MA3643
26,MA1060
26,MA4080
26,MA4257
27,SE4074
27,SE1586
27,SE1757
27,SE1042
27,SE4859
28,IT1689
28,MA3746
28,MA1355
28,CS2168
28,SE1198
28,DS4950
29,DS2687
29,DS2249
30,DS4831
30,DS2136
30,DS4793
30,DS1879
30,DS3736
30,DS3170
31,DS4793
32,IT1720
33,CS2168
34,DS3736
34,DS4831
35,IT2307
35,MA1653
35,PH2713
36,CS2126
36,CS2168
36,CS2072
36,CS2802
36,CS3729
37,MA4812
37,PH3549
37,CY4682
37,IT3604
38,CS3242
38,DS3977
38,DS3736
38,CS2072
38,SE4491
38,MA3364
39,IT3671
39,IT1597
39,IT1689
39,IT1044
40,MA3682
40,MA1611
41,IT2896
41,IT2770
41,IT2952
41,IT1355
41,IT3604
41,IT1925
42,DS4950
42,DS4819
42,IT1453
42,CS4256
43,MA4621
43,MA1475
43,MA3682
43,MA2392
44,SE1586
44,SE4119
