student_id,course_id
1,74
1,14
1,13
1,16
2,79
2,94
2,62
2,84
2,23
2,66
3,33
3,89
3,18
3,19
4,18
4,13
4,76
4,6
4,30
5,6
5,74
5,46
5,86
5,42
5,65
6,24
6,56
6,61
6,93
6,20
6,40
7,13
7,43
7,50
8,3
8,13
8,6
9,98
9,72
9,53
9,25
9,55
10,40
10,98
10,50
11,52
11,81
11,23
11,77
11,74
11,86
12,38
12,100
12,19
12,47
12,23
13,56
13,83
13,69
14,19
14,64
14,54
14,93
15,31
15,72
15,27
16,76
16,2
16,95
16,99
17,67
17,80
17,56
17,3
17,45
17,53
18,26
18,87
18,48
18,56
19,100
19,74
19,32
19,48
19,66
20,86
20,53
20,54
20,80
21,89
21,22
21,8
21,80
21,75
22,64
22,97
22,24
23,11
23,6
23,24
23,30
23,73
24,57
24,52
24,93
24,25
25,60
25,3
25,80
25,91
26,31
26,11
26,64
27,14
27,19
27,91
27,53
27,69
28,60
28,65
28,56
28,67
29,39
29,90
29,60
29,71
30,50
30,2
30,96
30,58
30,15
30,62
31,66
31,48
31,65
31,98
32,32
32,3
32,13
32,52
32,67
32,16
33,2
33,34
33,92
33,9
33,73
34,42
34,58
34,27
35,12
35,48
35,46
35,61
36,81
36,63
36,1
36,100
36,59
36,29
37,22
37,96
37,92
37,24
37,23
38,39
38,54
38,30
39,70
39,93
39,54
39,61
40,54
40,22
40,8
40,28
40,90
40,5
41,20
41,11
41,37
41,57
42,17
42,90
42,77
42,40
43,64
43,2
43,71
43,14
43,55
44,94
44,20
44,38
45,58
45,77
45,24
45,37
45,25
46,7
46,39
46,50
46,89
47,18
47,88
47,98
47,19
47,87
48,26
48,63
48,87
48,14
48,78
48,62
49,97
49,63
49,26
50,93
50,65
50,44
50,82
51,34
51,81
51,23
51,69
52,70
52,36
52,6
53,76
53,35
53,82
53,59
53,75
53,51
54,79
54,54
54,42
54,76
54,4
55,70
55,17
55,46
55,90
56,58
56,95
56,45
56,29
57,49
57,73
57,2
58,71
58,90
58,43
58,96
59,49
59,69
59,94
59,13
59,7
60,35
60,96
60,16
61,77
61,52
61,7
62,25
62,89
62,47
62,81
62,17
63,81
63,29
63,16
63,40
63,57
63,6
64,99
64,93
64,22
65,58
65,92
65,76
66,8
66,15
66,85
66,90
66,79
67,80
67,71
67,20
68,83
68,42
68,18
68,73
69,52
69,91
69,46
69,57
70,39
70,56
70,65
70,81
71,26
71,6
71,74
71,41
72,76
72,47
72,40
72,18
72,96
72,50
73,96
73,64
73,14
74,7
74,80
74,47
74,19
74,62
75,85
75,23
75,45
76,90
76,25
76,7
77,33
77,74
77,87
77,38
78,12
78,49
78,37
78,94
78,95
79,19
79,98
79,80
79,88
79,20
80,31
80,23
80,38
81,91
81,94
81,77
81,1
82,52
82,50
82,98
82,57
82,88
83,32
83,61
83,84
83,7
83,62
84,62
84,24
84,45
84,63
84,5
84,95
85,53
85,31
85,87
85,71
85,70
85,59
86,19
86,50
86,62
86,90
86,32
87,51
87,73
87,23
88,15
88,81
88,52
89,73
89,76
89,14
89,84
89,26
89,68
90,99
90,69
90,55
90,22
91,12
91,3
91,29
91,60
91,87
91,52
92,76
92,86
92,77
92,8
92,29
93,76
93,48
93,1
94,42
