student_id,course_id
1,CS1092
1,CS2825
1,CS3670
2,PH3167
2,CY4372
2,MA4816
2,PH3183
2,DS3871
3,MA3979
3,MA2030
3,MA4810
3,MA3177
3,MA2156
4,DS3871
4,DS1256
4,DS1517
4,DS1420
5,DS3871
5,DS4694
5,DS4062
6,SE4251
6,SE3802
6,CS3981
6,DS4062
6,MA3979
6,IT1875
7,CS3670
7,CS3077
7,CS2825
7,CS1092
8,MA4816
8,MA2133
8,MA3979
8,MA2030
8,MA2156
9,IT4656
9,IT1670
9,IT2610
9,IT1875
10,CS2825
10,CS3077
10,CS3534
10,CS3343
11,DS1256
11,DS2599
11,DS2020
11,DS1976
12,SE2336
12,IT2449
12,SE4425
12,MA4810
13,IT2610
13,CS1092
13,DS3804
14,CY3501
14,MA2030
14,SE4985
15,PH3798
15,IT3629
16,SE2281
16,DS2599
16,DS3804
17,DS4694
17,DS1976
18,CS3534
18,CS2825
19,CS2825
19,DS1705
19,CY2761
19,MA3965
19,DS1420
20,DS4062
20,DS4742
20,DS2599
21,DS1256
21,DS1517
22,SE2639
22,SE2336
22,SE4985
23,IT3629
23,IT1670
23,IT2312
24,PH3167
24,IT1670
24,PH3741
25,CY3156
25,MA3979
25,CS3981
26,MA4810
26,MA3439
27,SE1688
27,SE1809
27,SE4425
28,PH3741
28,MA3328
28,SE4425
28,SE4049
28,PH2221
28,CS2100
29,DS4694
29,DS1705
30,DS3871
30,DS4694
30,DS1256
30,DS2921
31,DS4742
31,DS1256
31,DS4062
32,IT2449
32,IT3629
32,IT2610
32,IT2312
33,CS2825
33,CS3077
33,CS3670
33,CS3981
33,CS3534
34,DS4694
34,DS1976
35,SE1809
35,IT4903
35,MA2030
35,SE3698
35,MA3578
36,CS3534
36,CS2825
36,CS3981
36,CS3077
36,CS3343
36,CS1960
37,DS3804
37,CS2100
37,SE4057
38,CS2100
38,SE4743
38,CS1960
38,CY3156
38,CY4651
39,IT3504
39,IT3629
39,IT4903
40,MA3328
40,MA2156
40,MA3578
40,MA3965
40,MA4415
41,IT2610
41,IT4903
41,IT1875
42,CY4499
42,DS1420
42,CY4235
42,CY4372
42,CS3981
42,PH3283
43,MA3177
43,MA2133
43,MA3578
43,MA4810
43,MA2156
43,MA2230
44,SE3698
44,SE3424
44,SE2288
44,SE1809
44,SE2336
44,SE4911
45,CS3343
45,CS2100
45,CS3534
46,DS1705
46,SE4985
46,SE4425
46,MA2156
47,DS2124
47,DS1420
48,IT1554
48,MA3439
48,CY3156
48,CY2449
48,CS3981
49,MA3965
49,MA4810
49,MA2133
49,MA2030
49,MA2230
49,MA3439
50,IT3504
50,MA4810
51,CY4235
51,MA2230
51,DS2921
51,IT2610
52,IT1670
52,IT4656
52,IT1554
53,SE2336
53,SE3802
53,SE4985
53,SE2288
53,SE2281
53,SE4841
54,DS1705
54,DS2124
54,DS4062
54,DS1256
55,DS3804
55,DS1976
55,DS1517
56,CS2100
56,CS3981
56,CS3343
56,CS3077
56,CS3670
56,CS1092
57,DS1420
57,DS4062
58,IT3504
58,IT1554
58,IT1670
58,IT4656
58,IT4903
58,IT2610
59,CY3501
59,MA3439
59,CY4441
59,SE3698
59,CY4499
60,MA2598
60,MA1932
60,MA2230
60,MA3578
61,CY4372
61,MA3439
61,DS1256
61,SE4985
61,SE4049
62,CY2162
62,IT2449
62,DS2921
63,SE4049
63,SE3802
63,SE4911
63,SE1809
63,SE2639
63,SE2288
64,MA2133
64,CY4499
64,SE2336
65,SE2281
65,SE4251
66,SE3424
66,SE2639
66,SE3802
66,SE4251
66,SE2958
67,CY4235
67,MA3439
67,MA2598
68,SE4425
68,SE4743
68,SE2846
68,SE1688
68,SE4057
68,SE4075
69,CS3077
69,CS3670
69,CS3981
69,CS3534
70,DS3804
70,DS1256
70,DS4694
70,DS2020
70,DS1976
70,DS1517
71,SE4985
71,SE2846
71,SE4057
72,IT2449
72,IT1875
72,IT3504
72,IT2312
73,DS3871
73,DS2020
73,DS1517
73,DS1420
74,CS3534
74,CS1092
74,CS2825
75,MA2598
75,MA2133
76,DS2124
76,DS1517
76,DS1420
77,SE3802
77,SE2639
78,IT4656
78,IT4903
79,DS4694
79,DS4742
80,MA4810
80,MA3578
80,MA4816
80,MA2156
80,MA3965
80,MA3328
81,PH2121
81,CY4441
82,DS4062
82,DS2599
83,IT1670
83,IT1554
83,IT2312
83,IT3629
83,IT1083
84,CY4499
84,IT2312
84,IT1083
84,PH2145
85,MA3965
85,MA2598
86,MA3979
86,MA2598
86,MA3328
86,MA4816
87,CS2825
87,CS1092
87,CS3981
87,CS1960
87,CS3534
88,SE4841
88,SE2281
88,SE2336
88,SE2958
88,SE4911
88,SE4075
89,IT1670
89,MA3439
89,PH3817
89,PH3283
89,DS1256
89,MA2598
90,IT4903
90,SE2958
90,CY4372
90,IT4656
90,CY4235
90,PH2263
91,DS3871
91,DS1256
92,MA4810
92,PH4848
92,DS2921
92,CS1960
92,SE4057
92,IT4903
93,CY2162
93,SE4049
94,SE3698
94,SE4425
94,SE2336
94,SE4985
95,DS1976
95,IT4656
95,CY4441
95,SE4057
95,SE4251
95,IT2312
96,SE4057
96,SE2336
96,SE2958
96,SE3802
97,IT2610
97,IT4656
97,IT2312
97,IT2449
98,MA2133
98,MA2598
98,MA4415
98,MA2230
99,MA4810
99,MA2030
99,MA3177
99,MA2156
99,MA2133
100,CS2100
100,CS3343
100,CS3077
100,CS3981
101,MA3439
101,SE1809
101,MA1932
102,IT4656
102,IT2312
102,IT1083
102,IT2449
102,IT1875
102,IT1670
103,CS3981
103,MA2230
103,CY4372
104,CS1092
104,CS3343
104,CS3534
104,CS1960
104,CS3670
105,CY2449
105,IT4903
105,CS1092
105,SE4075
106,PH3440
106,PH2145
106,SE2281
107,CY2449
107,PH4263
107,CS3343
107,SE4251
108,MA3439
108,MA4816
109,DS2599
109,DS2124
110,MA2230
110,MA3177
110,MA3979
110,MA2156
111,IT1670
111,IT4656
111,IT2312
111,IT4903
112,CS2100
112,PH3283
112,MA3328
112,SE4049
112,PH4848
112,DS2124
113,DS2124
113,DS3804
114,DS1517
114,DS3871
114,DS2921
114,DS2124
114,DS1420
114,DS4694
115,DS2124
115,DS2599
116,DS3871
116,DS1256
116,DS1705
117,CS3534
117,CS2100
117,CS1960
117,CS1092
118,CS3981
118,CS1960
118,CS1092
118,CS2825
119,IT2610
119,IT2449
119,IT4656
119,IT1554
119,IT3629
119,IT1670
120,CS3534
120,CS3981
120,CS2825
120,CS3077
120,CS1960
120,CS2100
121,DS1517
121,DS3871
121,DS2020
122,MA3177
122,MA1932
122,MA4415
123,MA2133
123,MA4816
123,MA3965
124,DS2124
124,DS1420
124,DS2599
124,DS3871
124,DS1517
125,PH2121
125,SE3802
126,DS1976
126,DS2599
127,CS3534
127,CS1092
127,CS3343
127,CS2100
128,PH2145
128,MA4415
128,CS3670
128,MA2030
129,MA3578
129,MA3328
130,MA1932
130,MA3177
131,DS4694
131,DS1517
132,DS2020
132,DS2921
132,DS1420
132,DS1976
132,DS2599
132,DS1256
133,CS3343
133,CS3077
133,CS2100
133,CS2825
133,CS1092
134,DS2020
134,DS1517
134,DS1976
134,DS1705
134,DS2921
134,DS4062
135,MA2133
135,SE2288
135,SE4985
135,SE2639
136,SE3802
136,SE4985
136,SE4841
136,SE4075
136,SE4057
137,MA3328
137,MA3965
138,CS3077
138,CS1092
138,CS3670
138,CS2100
138,CS3534
139,SE3698
139,SE2288
139,SE2958
140,DS2599
140,DS3804
141,MA3578
141,SE4057
142,IT3504
142,IT1554
142,IT2312
143,IT2610
143,IT1670
143,IT4656
144,SE4075
144,SE2281
144,SE4841
144,SE1809
144,SE2288
145,SE4075
145,CY3501
145,CY4640
145,IT2449
146,PH4848
146,MA2230
146,CY3501
146,IT2312
147,CS3534
147,CS3981
147,CS2825
148,IT2449
148,IT4903
148,IT1554
148,IT2312
149,CY3177
149,MA3578
149,DS2921
149,CS1092
149,CY4651
150,CS1960
150,CS1092
150,CS3077
150,CS3981
150,CS3534
151,CS3343
151,CY2162
151,SE1688
151,IT4903
151,CS3981
151,SE2336
152,IT4903
152,IT2610
152,IT3629
152,IT1670
153,PH3817
153,PH3440
153,PH4263
154,SE3424
154,SE4841
154,SE1688
154,SE3698
154,SE2281
155,DS1517
155,DS3871
155,DS3804
155,DS2124
156,MA3328
156,MA3965
157,CS2100
157,CS1960
157,CS2825
157,CS3343
157,CS1092
158,DS1420
158,DS1976
159,DS1976
159,DS2124
159,DS3871
159,DS4742
159,DS1705
159,DS2921
160,SE3424
160,CS3534
160,CS3077
160,CY3156
161,SE4911
161,DS3871
161,PH3183
162,MA3979
162,MA3439
162,MA3177
162,MA4810
163,SE2281
163,SE2336
163,SE4251
163,SE3802
164,SE2958
164,SE4743
164,SE4425
165,SE4049
165,SE3698
166,CY2449
166,SE4075
166,PH4483
167,SE4251
167,SE2958
167,SE4425
167,SE1688
167,SE1809
168,IT4656
168,IT4903
168,IT1875
169,SE4251
169,SE4985
169,SE1809
170,CS2100
170,CS3981
170,CS3534
170,CS1960
170,CS1092
171,CS1092
171,CS3343
171,CS3981
171,CS3534
171,CS3670
172,CS3534
172,CS3670
172,CS3343
173,DS1517
173,MA2230
173,CS1960
174,CS1092
174,PH3183
174,CY2449
175,MA1932
175,MA3965
175,MA3439
175,MA4816
175,MA3979
175,MA3328
176,DS1976
176,DS2020
176,DS1517
176,DS1420
177,DS1517
177,PH3283
177,SE2281
177,DS4062
177,SE4049
177,SE4057
178,IT3504
178,IT1670
179,SE2281
179,SE2639
179,DS4062
179,PH4388
179,MA2133
180,DS4062
180,DS3804
181,DS1517
181,PH2263
182,IT1670
182,IT3629
182,IT1875
182,IT2610
182,IT1083
183,DS2599
183,DS3804
183,DS1517
183,DS3871
183,DS1256
183,DS1705
184,MA4810
184,MA3578
185,DS2020
185,DS1420
185,DS1976
185,DS4742
185,DS1705
185,DS4694
186,DS1517
186,DS3871
186,DS2124
187,IT2449
187,IT3629
187,IT1875
187,IT2312
187,IT1670
188,SE4985
188,SE2958
189,IT1670
189,IT1083
189,IT4656
189,IT3629
190,SE2281
190,SE2336
190,SE4985
191,MA2030
191,MA2156
192,MA2230
192,MA3979
192,MA3177
193,MA4810
193,MA3578
193,MA3177
194,SE3698
194,SE4425
194,SE2281
194,SE4075
195,DS2020
195,CS3343
195,SE2639
196,CS3981
196,CS2825
196,CS3670
197,SE4985
197,SE4425
197,SE1809
197,SE2288
198,CS2100
198,CS3981
198,CS1960
198,CS1092
198,CS3534
199,SE2336
199,SE3698
199,SE4057
199,SE2846
199,SE3802
199,SE2958
200,DS2599
200,PH3183
200,PH3817
200,SE2281
200,CS3343
201,SE4911
201,SE1688
201,SE1809
201,SE4251
201,SE3698
202,MA2133
202,SE2846
202,IT3504
202,IT3629
203,DS4062
203,DS2921
203,DS2020
203,DS1976
204,MA2133
204,MA3328
204,MA3177
204,MA3979
205,DS2921
205,DS4742
205,DS3804
205,DS4694
205,DS2124
206,IT2449
206,IT1083
206,IT2610
207,CS1092
207,DS1256
208,SE4425
208,SE2281
208,IT3629
209,IT4903
209,IT2312
209,IT1670
209,IT1083
209,IT1554
209,IT3629
210,MA2133
210,IT2449
211,IT4656
211,IT3504
212,IT2312
212,PH2121
213,SE3424
213,IT2449
213,PH3528
213,CY2449
213,DS1976
213,CY4235
214,DS1517
214,DS4062
215,MA1932
215,MA4816
215,SE4075
215,SE1809
215,CS3534
216,IT3504
216,IT2312
216,IT3629
216,IT1875
216,IT2610
216,IT4903
217,CS3981
217,CS2100
218,CS3534
218,CS2100
219,DS1705
219,DS3871
219,DS3804
219,DS2124
220,DS1976
220,SE4985
221,CS1960
221,CS2825
221,CS3670
221,CS3981
221,CS1092
221,CS3534
222,DS3804
222,DS4742
222,DS3871
222,DS2599
222,DS1517
222,DS1976
223,MA4816
223,MA2230
223,MA3965
223,MA2030
223,MA3979
224,IT2449
224,IT4903
225,SE3424
225,SE4049
226,SE2846
226,SE3698
226,SE1688
226,SE4049
226,SE4985
227,DS2599
227,PH3283
227,DS2020
228,MA4810
228,MA3965
229,DS2599
229,DS2124
229,DS1256
229,DS4742
230,IT2312
230,IT3504
230,IT4656
231,DS1976
231,DS1256
231,DS1420
232,IT4903
232,DS4062
232,SE4911
232,IT1670
232,SE4841
233,CS3670
233,CS2825
234,IT1554
234,CY2162
234,CY4372
234,DS3871
234,PH2121
234,CS1960
235,DS2921
235,DS2124
235,DS3871
235,DS4742
235,DS1256
236,MA4415
236,SE2846
237,MA3177
237,MA1932
237,MA2030
237,MA3965
238,DS4694
238,DS4062
239,SE2288
239,SE4985
239,SE4251
239,SE3698
239,SE4743
239,SE4075
240,MA1932
240,MA3328
240,MA3439
240,MA4816
241,CS2100
241,CS3534
242,MA3177
242,MA4810
242,MA4415
243,CS2100
243,CS3670
