student_id,course_id
1,CS2650
1,CS4806
1,CS2501
1,CS1375
1,CS2963
1,CS3667
2,CS1462
2,PH4839
2,PH1036
2,CY1371
2,PH1005
2,MA4234
3,MA4234
3,MA3854
3,MA1519
3,MA1144
3,MA2585
3,MA2213
4,DS1664
4,DS2890
4,DS1413
4,DS2088
4,DS2935
5,DS1664
5,DS2508
5,DS2935
6,CS1462
6,SE4458
6,PH1529
6,DS3056
7,CS2963
7,CS2650
7,CS3667
7,CS2570
7,CS2501
8,MA3854
8,MA4005
8,MA2585
9,IT1882
9,IT3461
9,IT3535
9,IT1699
9,IT3943
9,IT1281
10,CS4828
10,CS3758
10,CS4806
10,CS2570
10,CS1375
10,CS4696
11,DS1649
11,DS2890
11,DS1413
11,DS1664
11,DS4184
12,CS1462
12,DS2190
12,SE4885
12,IT1699
12,IT3254
12,CS2650
13,CY3634
13,CS3758
13,DS3641
13,CS1375
14,IT3098
14,IT4145
14,CS2815
14,IT3943
14,SE3185
15,IT4628
15,IT3254
15,CS3758
15,MA3061
15,CY3230
15,IT1676
16,IT3760
16,IT3098
16,PH1422
16,DS2190
16,MA4317
17,DS1664
17,DS2190
17,DS1413
17,DS3641
17,DS1649
17,DS2935
18,CS4828
18,CS1462
18,CS2650
18,CS2570
18,CS2501
19,MA3854
19,IT1882
19,CY3634
19,IT3098
19,SE4880
19,PH2731
20,DS2987
20,DS1413
20,DS4184
20,DS2274
21,DS1664
21,DS2935
21,DS3056
21,DS2508
21,DS2890
21,DS1649
22,SE1693
22,SE1677
22,SE3163
22,SE1055
22,SE4925
22,SE3185
23,IT3535
23,IT1882
23,IT3098
24,SE4880
24,CY1262
24,CS2501
24,IT3943
25,CS4828
25,MA2213
25,IT4628
25,IT3461
26,MA3886
26,MA3573
26,MA2585
26,MA1599
27,SE4925
27,SE3636
27,SE1693
27,SE2244
27,SE4885
27,SE4458
28,CY3230
28,PH1529
28,DS4249
28,SE4880
28,MA4234
29,DS2190
29,DS2508
29,DS1413
29,DS2987
30,DS3641
30,DS2890
30,DS2088
30,DS1664
30,DS2987
30,DS4184
31,DS2935
31,DS1664
31,DS3056
32,IT3254
32,IT3760
32,IT1882
32,IT3943
32,IT4039
32,IT4145
33,CS2650
33,CS2570
33,CS2501
33,CS2815
34,DS1413
34,DS2935
34,DS4249
34,DS2508
34,DS2190
34,DS2890
35,DS2987
35,SE2789
35,PH1901
36,CS2815
36,CS3981
36,CS2570
36,CS2501
36,CS2963
36,CS1375
37,CY3871
37,SE4357
37,IT3098
37,IT1676
37,CY1262
37,MA3113
38,CS3981
38,MA2213
38,CY1262
38,IT3254
38,IT4145
38,DS4184
39,IT1699
39,IT3760
39,IT1882
39,IT3098
39,IT1676
39,IT3535
40,MA1093
40,MA3061
40,MA1519
41,IT1999
41,IT1699
41,IT3535
41,IT1281
41,IT3760
41,IT1676
42,PH1005
42,IT1699
42,IT3461
43,MA3061
43,MA1519
43,MA4317
43,MA1599
43,MA3573
44,SE3636
44,SE4880
44,SE1677
44,SE4885
45,CS3758
45,CS2815
45,CS1462
45,CS4696
45,CS2963
46,MA1519
46,IT4039
46,MA3535
46,MA1093
47,DS3641
47,DS1649
47,DS2987
47,DS2190
47,DS2935
47,DS2274
48,CY3566
48,DS3056
48,CY4833
49,MA3854
49,MA3061
49,MA4005
49,MA1930
50,MA4005
50,DS1664
50,PH1901
50,MA3061
50,MA1144
51,SE4880
51,CY3634
51,IT1676
51,CS3758
51,SE2789
51,CY4575
52,IT4571
52,IT4039
52,IT3535
53,SE2244
53,SE3636
53,SE1677
53,SE4925
53,SE1693
54,DS1413
54,DS2987
54,DS2190
54,DS2935
55,DS1649
55,DS2890
55,DS2274
55,DS4184
55,DS1413
56,CS2815
56,CS4696
56,CS3758
57,DS2274
57,DS4184
57,DS2890
57,DS1413
57,DS2935
57,DS2088
58,IT1882
58,IT1676
58,IT3760
58,IT3254
59,SE4925
59,SE2244
59,IT4145
59,DS1649
60,MA4005
60,MA1144
60,MA4317
61,SE1055
61,IT3535
61,CY1557
61,DS1413
61,DS4249
62,CS3758
62,IT4571
62,DS3641
62,SE4458
