student_id,course_id
1,CS4806
1,CS3667
1,CS1375
1,CS3981
2,CY3622
2,PH4839
2,IT3760
3,MA2213
3,MA3854
3,MA1599
3,MA3061
3,MA3535
3,MA1519
4,DS1649
4,DS1664
4,DS2088
4,DS2190
4,DS2274
5,DS3056
5,DS2890
5,DS2088
5,DS1649
6,CY3871
6,SE4458
6,PH2731
6,SE2128
7,CS4696
7,CS3981
7,CS2963
8,MA1599
8,MA1930
8,MA3854
8,MA1144
9,IT1281
9,IT4628
9,IT3461
9,IT3760
9,IT4145
10,CS4250
10,CS1462
10,CS2650
11,DS3056
11,DS2190
11,DS2274
12,CS4806
12,CS1462
12,CS2501
12,CY3634
12,IT4039
13,CY3634
13,SE2128
13,CY2551
13,PH1422
13,PH1036
13,IT3760
14,CS2570
14,MA4005
14,PH4533
15,CY3871
15,DS3641
15,MA4317
16,CS2650
16,IT4571
16,SE1693
16,SE4473
16,SE1677
17,DS3056
17,DS1413
17,DS2890
18,CS4828
18,CS4250
18,CS1375
18,CS2570
19,CS3981
19,MA2213
19,SE2244
19,PH1036
20,DS2935
20,DS3641
20,DS2190
20,DS1649
21,DS4184
21,DS2274
21,DS1649
21,DS2935
22,SE4473
22,SE4458
22,SE4885
22,SE3636
22,SE1693
22,SE2244
23,IT1699
23,IT4628
23,IT1691
24,DS4249
24,DS2987
24,CS2501
24,DS2890
24,MA3061
25,SE1693
25,CS1375
25,PH2731
26,MA1144
26,MA3573
26,MA1093
27,SE4885
27,SE1677
27,SE4473
27,SE2128
28,IT1691
28,MA3113
28,DS1664
28,MA1144
28,SE4458
29,DS1413
29,DS2987
29,DS2508
29,DS3641
29,DS2890
30,DS3641
30,DS2890
30,DS2935
31,DS3641
31,DS1649
31,DS1413
31,DS2274
32,IT1281
32,IT1882
32,IT3461
32,IT3098
32,IT1676
33,CS4806
33,CS2570
33,CS4828
33,CS2963
33,CS3758
34,DS1664
34,DS2890
34,DS3641
34,DS1413
34,DS2274
34,DS2508
35,IT1999
35,CY3566
35,SE3163
35,DS3056
35,CY3622
35,IT3461
36,CS1375
36,CS2570
36,CS4696
36,CS3667
36,CS4806
37,CS3758
37,SE3185
37,CS1375
38,IT4571
38,CY3634
38,CS3981
39,IT4145
39,IT1999
39,IT3760
39,IT1676
39,IT1691
39,IT4628
40,MA1144
40,MA3886
40,MA1519
40,MA3573
41,IT3760
41,IT3535
41,IT4571
41,IT1281
41,IT3254
41,IT1999
42,MA4317
42,MA1599
42,MA3886
42,CS2650
42,SE2128
43,MA2213
43,MA3061
43,MA1093
44,SE2128
44,SE2244
44,SE3185
44,SE4880
45,CS3981
45,CS2501
45,CS4828
45,CS1375
45,CS4696
45,CS1462
46,CY4236
46,IT3461
46,SE4880
46,SE3163
47,DS4249
47,DS2508
47,DS2890
47,DS2274
47,DS3056
48,IT1691
48,MA1599
48,DS1413
48,CS2963
49,MA1599
49,MA3113
49,MA3535
49,MA4234
50,IT3461
50,CY3787
50,SE4458
50,CY3610
50,CY3227
51,MA3113
51,IT3943
51,IT3098
51,IT4628
51,DS2088
51,CY3634
52,IT1699
52,IT3943
52,IT3535
52,IT4145
52,IT4628
53,SE3636
53,SE1693
53,SE4357
53,SE4880
53,SE2244
54,DS1649
54,DS2935
54,DS2190
55,DS2088
55,DS1664
55,DS2935
55,DS2274
56,CS3667
56,CS1462
56,CS1375
56,CS2815
56,CS2570
57,DS1413
57,DS3641
57,DS1664
57,DS4184
57,DS2987
58,IT1281
58,IT3098
58,IT1882
58,IT1999
58,IT3760
58,IT3943
59,CY3566
59,DS2935
59,CS2815
60,MA1599
60,MA2585
60,MA1930
60,MA1519
60,MA3886
61,DS2508
61,SE4473
61,CS4696
61,CS1462
61,DS2890
62,SE1677
62,CY3288
62,IT1691
62,PH1036
62,MA3061
62,DS2274
63,SE4357
63,SE1693
63,SE1055
64,SE3163
64,IT3098
64,IT3461
65,SE1693
65,SE4458
65,SE4885
66,SE3185
66,SE4473
66,SE2244
66,SE3636
67,CS4806
67,CY4833
67,CS2570
67,MA4005
67,CY1557
68,SE4357
68,SE2789
68,SE4880
69,CS3667
69,CS4806
69,CS2570
70,DS1649
70,DS2935
70,DS2190
70,DS2987
70,DS2508
70,DS4249
71,SE2789
71,IT3760
71,CY3634
71,SE1693
72,IT3535
72,IT3098
72,IT1281
73,DS3641
73,DS4184
73,DS2935
74,CS4250
74,CS3758
74,CS3981
74,CS2501
74,CS2815
75,MA4317
75,MA3886
75,MA3535
75,MA4005
75,MA4234
76,DS2987
76,DS1413
76,DS1649
76,DS4249
76,DS4184
77,SE1055
77,SE1693
77,SE4458
77,SE3185
77,SE3636
78,IT1281
78,IT3461
78,IT1691
78,IT4628
78,IT4039
78,IT3535
79,DS2935
79,DS1413
79,DS2274
80,MA3061
80,MA3535
80,MA3886
80,MA1144
80,MA4234
80,MA3573
81,PH4533
81,DS2508
81,MA2213
82,DS3056
82,DS1664
82,DS2274
82,DS1649
83,IT4628
83,IT1691
83,IT3943
84,PH1901
84,PH4533
84,CS4806
84,CS2815
84,SE3163
85,MA3061
85,MA1930
85,MA4317
86,MA4317
86,MA2585
86,MA3854
86,MA3573
86,MA1930
86,MA3535
87,CS2570
87,CS3758
87,CS4828
88,SE1055
88,SE4473
88,SE2789
88,SE1677
88,SE2244
88,SE4880
89,SE4458
89,DS1649
89,CY1371
89,IT1691
89,SE4885
89,CY4199
90,CS1375
90,DS1664
90,CS2570
90,MA3535
90,IT4145
91,DS3056
91,DS2935
91,DS2274
92,CY3787
92,MA3535
92,DS2935
93,CY4833
93,CY1262
93,DS1649
94,SE2128
94,SE4880
94,SE4357
94,SE1677
95,CY1262
95,PH1422
95,DS1664
95,CY3288
95,CY4199
96,SE4357
96,SE3163
96,SE4925
96,SE4458
96,SE4473
97,IT1882
97,IT4039
97,IT4145
97,IT4628
98,MA4005
98,MA3061
98,MA2213
99,MA4005
99,MA1519
99,MA4234
99,MA1093
99,MA4317
99,MA3573
100,CS2501
100,CS1375
100,CS4828
100,CS4250
100,CS4696
100,CS3758
101,CS4250
101,SE1677
101,PH1529
102,IT1699
102,IT1882
102,IT1281
103,DS3641
103,DS2508
103,IT1882
103,MA3854
103,CY4575
103,IT4039
104,CS4250
104,CS4828
104,CS2815
104,CS1462
104,CS3667
104,CS2570
105,PH2731
105,MA1093
105,DS4184
105,CS4250
106,CY4575
106,CS3758
106,DS2088
106,CS2963
106,MA4005
107,CS2570
107,PH4839
107,MA3113
107,CY3227
107,IT3943
108,MA1930
108,MA3535
108,MA3573
108,MA1144
108,MA4317
108,MA1599
109,DS2935
109,DS2088
109,DS1649
109,DS2190
109,DS2274
109,DS4184
110,MA3535
110,MA1519
110,MA3113
110,MA3061
111,IT3760
111,IT1281
111,IT3098
111,IT3254
112,DS3056
112,IT4571
112,DS1664
112,SE1055
113,DS4249
113,DS1413
113,DS2935
113,DS2088
114,DS2190
114,DS3641
114,DS2508
114,DS1664
114,DS2987
115,DS2935
115,DS2190
115,DS3056
116,DS1413
116,DS2890
116,DS1664
117,CS2570
117,CS2963
117,CS2501
117,CS4828
117,CS1375
118,CS1462
118,CS4828
118,CS3758
118,CS2501
119,IT1281
119,IT1676
119,IT1999
119,IT1882
119,IT3461
120,CS3758
120,CS4696
120,CS2501
121,DS3056
121,DS4249
121,DS2987
122,MA1144
122,MA2213
122,MA3886
122,MA1930
123,MA1093
123,MA1144
123,MA4317
123,MA4005
123,MA3061
124,DS2935
124,DS4184
124,DS2088
125,MA2213
125,PH1422
125,CS3758
125,SE3636
125,DS1413
125,CS4250
126,DS1413
126,DS2935
126,DS3056
126,DS2088
127,CS4806
127,CS3758
127,CS3667
128,DS3056
128,IT4628
128,DS1664
128,SE1693
128,SE3636
128,PH1901
129,MA3061
129,MA2213
129,MA3854
130,MA4234
130,MA3573
130,MA4005
130,MA4317
130,MA2585
130,MA1599
131,DS2890
131,DS1664
131,DS2190
131,DS4249
132,DS1413
132,DS2935
132,DS3641
133,CS2815
133,CS4250
133,CS2501
133,CS4828
134,DS1649
134,DS2935
134,DS2088
135,SE1693
135,MA1930
135,CY3566
135,MA4234
136,SE1693
136,SE4473
136,SE3636
136,SE3185
136,SE4458
137,MA1930
137,MA4005
137,MA3113
138,CS4828
138,CS2815
138,CS3758
138,CS3667
138,CS1462
139,SE4473
139,SE4458
139,SE4885
139,SE2244
139,SE1693
139,SE4357
140,DS3056
140,DS1649
140,DS1413
140,DS4249
140,DS2088
141,PH4533
141,IT3461
141,SE1693
141,IT4039
141,MA3535
141,IT3943
142,IT3943
142,IT3760
142,IT1281
143,IT3943
143,IT1676
143,IT4039
143,IT4628
143,IT3760
144,SE4473
144,SE4357
144,SE1677
144,SE2128
144,SE1055
144,SE4880
145,CY2551
145,MA1930
145,MA3113
145,CS4696
145,CS2650
145,MA4005
146,MA4317
146,DS2935
146,IT1281
146,SE2128
146,IT1699
146,MA2213
147,CS3667
147,CS1462
147,CS3981
148,IT3254
148,IT1691
148,IT1281
148,IT3535
149,SE3185
149,IT3535
149,MA4234
149,CY3622
150,CS4806
150,CS2650
150,CS2501
150,CS2570
150,CS2963
151,MA2585
151,IT4571
151,CS1375
151,CY4575
152,IT3461
152,IT3254
152,IT3535
153,CY3566
153,MA4317
153,DS2890
153,CS2815
153,IT3943
154,SE3163
154,SE2244
154,SE3185
154,SE1693
154,SE4473
154,SE1677
155,DS2508
155,DS2190
155,DS2935
155,DS2274
156,MA3113
156,MA3535
156,MA1599
156,MA2213
156,MA1144
156,MA1519
157,CS1375
157,CS2815
157,CS2963
157,CS4696
157,CS2650
157,CS4828
158,DS2088
158,DS2935
158,DS2890
158,DS1413
159,DS4249
159,DS2274
159,DS4184
159,DS2935
159,DS2190
160,CY2551
160,DS2508
160,IT3760
160,SE4925
161,DS2935
161,CS1462
161,IT4039
161,SE4357
162,MA4234
162,MA1599
162,MA3854
162,MA2585
162,MA3061
162,MA1519
163,SE2789
163,SE3185
163,SE4473
163,SE1693
163,SE1055
163,SE4458
164,SE4473
164,SE2789
164,SE4458
164,SE2128
165,SE2244
165,SE4458
165,SE4925
165,SE1693
166,SE4357
166,IT4571
166,CS2501
166,MA2585
166,CS2650
166,CY3787
167,SE2244
167,SE3163
167,SE3185
168,IT3254
168,IT3535
168,IT1882
168,IT4145
169,SE2244
169,SE4473
169,SE4925
170,CS1462
170,CS2650
170,CS4828
170,CS2501
170,CS3667
171,CS1375
171,CS2501
171,CS1462
171,CS4828
172,CS2815
172,CS3758
172,CS4696
172,CS3667
172,CS4250
172,CS1375
173,SE1677
173,SE2244
173,DS2890
173,DS1649
173,DS2274
173,PH1529
174,CS2815
174,DS3056
174,PH1036
175,MA3113
175,MA3535
175,MA1093
175,MA1519
176,DS2890
176,DS2088
176,DS2190
176,DS2274
176,DS3641
176,DS1664
177,DS4184
177,MA1144
177,DS2274
178,IT1882
178,IT4571
178,IT4145
178,IT4628
178,IT3461
178,IT3760
179,CS4828
179,SE2244
179,IT1676
179,IT3461
180,DS3641
180,DS4184
180,DS3056
180,DS1413
180,DS2890
180,DS1649
181,DS1413
181,PH4839
181,CY1262
181,IT4039
182,IT3461
182,IT3254
182,IT1676
182,IT1699
182,IT4145
183,DS1664
183,DS3641
183,DS2088
184,MA1599
184,MA3886
184,MA1519
184,MA3573
184,MA4317
184,MA2585
185,DS2088
185,DS1413
185,DS2890
186,DS1649
186,DS4249
186,DS1413
186,DS3641
186,DS2088
186,DS2935
187,IT4571
187,IT4628
187,IT3254
188,SE4925
188,SE4885
188,SE3163
188,SE4880
189,IT1999
189,IT4039
189,IT3760
190,SE1677
190,SE3163
190,SE4880
190,SE4458
191,MA2213
191,MA4234
191,MA2585
191,MA3113
191,MA3854
192,MA3061
192,MA1144
192,MA3854
192,MA3573
192,MA1519
193,MA1930
193,MA3573
193,MA3113
194,SE4458
194,SE4880
194,SE2128
194,SE2789
194,SE4357
194,SE3185
195,IT3098
195,IT4571
195,MA1093
195,DS1649
195,MA3573
196,CS3981
196,CS3667
196,CS4828
196,CS4806
196,CS1375
196,CS4250
197,SE1055
197,SE1677
197,SE2789
197,SE4880
197,SE2244
198,CS3981
198,CS3758
198,CS2815
199,SE1693
199,SE3636
199,SE2244
200,DS4249
200,IT4145
200,CS3667
200,MA1144
201,SE2789
201,SE3185
201,SE1055
202,SE4925
202,SE4885
202,CS2501
202,MA3113
203,DS2935
203,DS3056
203,DS1413
203,DS4184
204,MA2585
204,MA3535
204,MA1930
204,MA3854
204,MA3113
205,DS1664
205,DS4184
205,DS1413
205,DS3056
205,DS2508
205,DS3641
206,IT1699
206,IT3254
206,IT4145
206,IT1999
207,IT4039
207,DS2508
207,MA1144
207,DS3641
208,CY3566
208,CS3758
208,CS2650
208,DS2890
208,PH4839
209,IT3098
209,IT1691
209,IT1999
210,CY3787
210,MA3886
210,PH1901
211,IT4039
211,IT3461
211,IT1699
211,IT1676
211,IT3254
211,IT3098
212,SE2128
212,IT4145
212,CS4828
212,MA1144
212,DS2088
212,CS2650
213,MA1093
213,IT4039
213,SE3185
213,MA3113
213,SE3636
214,DS2088
214,DS4184
214,DS2935
214,DS1413
214,DS1649
215,IT3461
215,CS4696
215,IT1281
215,IT3760
216,IT1281
216,IT4571
216,IT3535
216,IT4145
217,CS2501
217,CS1462
217,CS2815
217,CS4250
218,CS2963
218,CS2501
218,CS3981
218,CS4250
218,CS1462
218,CS4806
219,DS2508
219,DS2274
219,DS1649
220,PH1901
220,SE1693
220,MA3573
220,SE2128
220,DS2508
221,CS1375
221,CS4806
221,CS4828
221,CS4250
221,CS2501
221,CS1462
222,DS1413
222,DS3056
222,DS1649
222,DS2088
222,DS4184
222,DS2274
223,MA4317
223,MA3886
223,MA1599
223,MA1930
223,MA3535
224,IT4571
224,IT1882
224,IT3098
224,IT1676
224,IT3461
224,IT3760
225,CS1462
225,SE3185
225,SE2789
226,SE2128
226,SE4473
226,SE1693
226,SE4357
226,SE1677
226,SE3636
227,CS3981
227,IT4628
227,MA3886
227,DS2190
228,MA1519
228,MA3854
228,MA3535
228,MA4005
228,MA3573
228,MA3886
229,DS1664
229,DS3056
229,DS2190
229,DS4184
229,DS1413
229,DS2935
230,IT1281
230,IT3461
230,IT3098
230,IT1691
230,IT4628
230,IT4039
231,DS2935
231,DS2508
231,DS2274
232,CS1462
232,CS3758
232,IT3535
232,PH1005
232,DS2987
233,CS3667
233,CS2501
233,CS4828
233,CS2570
233,CS2815
233,CS4696
234,CS4806
234,SE2789
234,CS2815
235,DS4249
235,DS2190
235,DS1649
235,DS2508
236,DS2274
236,SE1693
236,IT3098
236,CY1371
236,DS3056
237,MA3113
237,MA1144
237,MA1930
237,MA3061
237,MA1519
237,MA3854
238,DS3641
238,DS1664
238,DS1649
238,DS4249
239,SE4458
239,SE1055
239,SE3636
239,SE4473
239,SE1693
240,MA2585
240,MA1930
240,MA2213
240,MA4234
240,MA3061
240,MA3854
241,CS2815
241,CS3758
241,CS2501
241,CS3981
241,CS2650
242,MA2585
242,MA1519
242,MA2213
242,MA3573
242,MA1930
243,CS2963
243,CS2650
243,CS4806
243,CS4696
243,CS1462
243,CS2501
244,MA3535
244,MA2585
244,MA3886
244,MA3113
