student_id,course_id
1,100
1,74
1,32
1,48
1,66
2,86
2,53
2,54
2,80
3,89
3,22
3,8
3,80
3,75
4,64
4,97
4,24
5,11
5,6
5,24
5,30
5,73
6,57
6,52
6,93
6,25
7,60
7,3
7,80
7,91
8,31
8,11
8,64
9,14
9,19
9,91
9,53
9,69
10,60
10,65
10,56
10,67
11,39
11,90
11,60
11,71
12,50
12,2
12,96
12,58
12,15
12,62
13,66
13,48
13,65
13,98
14,32
14,3
14,13
14,52
14,67
14,16
15,2
15,34
15,92
15,9
15,73
16,42
16,58
16,27
17,12
17,48
17,46
17,61
18,81
18,63
18,1
18,100
18,59
18,29
19,22
19,96
19,92
19,24
19,23
20,39
20,54
20,30
21,70
21,93
21,54
21,61
22,54
22,22
22,8
22,28
22,90
22,5
23,20
23,11
23,37
23,57
24,17
24,90
24,77
24,40
25,64
25,2
25,71
25,14
25,55
26,94
26,20
26,38
27,58
27,77
27,24
27,37
27,25
28,7
28,39
28,50
28,89
29,18
29,88
29,98
29,19
29,87
30,26
30,63
30,87
30,14
30,78
30,62
31,97
31,63
31,26
32,93
32,65
32,44
32,82
33,34
33,81
33,23
33,69
34,70
34,36
34,6
35,76
35,35
35,82
35,59
35,75
35,51
36,79
36,54
36,42
36,76
36,4
37,70
37,17
37,46
37,90
38,58
38,95
38,45
38,29
39,49
39,73
39,2
40,71
40,90
40,43
40,96
41,49
41,69
41,94
41,13
41,7
42,35
42,96
42,16
43,77
43,52
43,7
44,25
44,89
44,47
44,81
44,17
45,81
45,29
45,16
45,40
45,57
45,6
46,99
46,93
46,22
47,58
47,92
47,76
48,8
48,15
48,85
48,90
48,79
49,80
49,71
49,20
50,83
50,42
50,18
50,73
51,52
51,91
51,46
51,57
52,39
52,56
52,65
52,81
53,26
53,6
53,74
53,41
54,76
54,47
54,40
54,18
54,96
54,50
55,96
55,64
55,14
56,7
56,80
56,47
56,19
56,62
57,85
57,23
57,45
58,90
58,25
58,7
59,33
59,74
59,87
59,38
60,12
60,49
60,37
60,94
60,95
61,19
61,98
61,80
61,88
61,20
62,31
62,23
62,38
63,91
63,94
63,77
63,1
64,52
64,50
64,98
64,57
64,88
65,32
65,61
65,84
65,7
65,62
66,62
66,24
66,45
66,63
66,5
66,95
67,53
67,31
67,87
67,71
67,70
67,59
68,19
68,50
68,62
68,90
68,32
69,51
69,73
69,23
70,15
70,81
70,52
71,73
71,76
71,14
71,84
71,26
71,68
72,99
72,69
72,55
72,22
73,12
73,3
73,29
73,60
73,87
73,52
74,76
74,86
74,77
74,8
74,29
75,76
75,48
75,1
76,42
76,50
76,67
76,46
77,92
77,81
77,68
77,21
77,56
77,53
78,72
78,59
78,96
78,87
79,12
79,62
79,22
79,8
79,77
80,12
80,86
80,84
80,1
81,67
81,34
81,73
81,14
82,59
82,74
82,95
82,65
82,54
83,49
83,18
83,42
83,44
83,35
83,81
84,2
84,39
84,1
84,57
84,74
85,17
