student_id,course_id
1,CS2209
1,CS3785
2,DS2676
2,SE3246
3,MA2857
3,MA3357
3,MA1986
3,MA2612
4,DS4441
4,DS3938
4,DS4757
4,DS4308
4,DS4576
4,DS2676
5,DS4576
5,DS4308
5,DS2033
5,DS4789
6,PH4219
6,PH2321
6,SE2444
6,SE3035
7,CS2209
7,CS2464
7,CS3785
7,CS2299
7,CS3650
7,CS2464
8,MA3931
8,MA2612
8,MA1986
9,IT3953
9,IT1597
9,IT1366
9,IT1649
9,MA2857
10,CS2299
10,CS3650
11,DS2033
11,DS2676
11,DS4789
11,DS4757
11,DS4576
12,MA2612
12,CS3785
12,CY3878
12,PH4004
12,PH2576
13,CY1525
13,CY2759
14,DS4441
14,DS4308
15,CY4111
15,DS4308
15,DS3938
16,MA2857
16,DS2676
16,CY2759
17,DS2676
17,DS1079
17,DS4441
18,CS3650
18,CS2464
18,CS2209
18,CS3785
19,MA3931
19,PH3857
20,DS2033
20,DS1079
20,DS2632
20,DS3938
21,DS2676
21,DS4789
22,SE2444
22,SE3035
22,SE3899
22,SE3246
22,SE4548
22,SE1757
23,IT1366
23,IT3953
24,CY4111
24,DS4789
24,IT3953
25,CY2759
25,PH2321
26,MA2857
26,MA2610
26,MA1986
27,SE3899
27,SE1503
27,SE1757
27,SE4548
28,CS2464
28,PH4627
29,DS2676
29,DS3938
29,DS4757
29,DS4308
30,DS2033
30,DS4308
30,DS3938
31,DS4757
31,DS4441
31,DS2033
31,DS4308
31,DS3938
32,IT3953
32,IT1597
32,IT1366
32,IT1649
32,MA3931
33,CS2209
33,CS2464
33,CS3785
33,CS2299
33,CS3650
33,PH2576
34,DS2033
34,DS4441
34,DS1079
34,DS4308
34,DS3938
35,DS4757
35,CS3785
36,CS3650
36,CS3785
36,CS2209
37,SE1503
37,PH2321
37,IT1597
37,DS4789
37,PH3621
37,IT1649
38,CY1688
38,MA2610
38,DS4757
38,CS3785
39,IT3953
39,IT1597
39,IT1366
39,IT1649
39,DS4789
40,MA3669
40,MA2369
40,MA2610
40,MA3931
40,MA1986
40,MA2857
41,IT3953
41,IT1597
41,IT1366
41,IT1649
41,IT1366
42,SE3899
42,MA3587
42,MA3669
43,MA3669
43,MA2857
43,MA2610
43,MA3587
43,MA2369
43,MA3931
44,SE1757
44,SE3246
44,SE3035
44,SE1503
45,CS2299
45,CS2464
45,CS2209
46,CY3878
46,PH4219
46,PH3621
47,DS4441
47,DS4757
48,MA3357
48,DS2676
48,MA2612
49,MA3931
49,MA3669
50,CY2305
50,CY1525
51,DS1079
51,MA2610
51,SE3899
51,IT3953
51,CS3650
52,IT3953
52,IT1366
52,IT1649
53,SE3035
53,SE2444
54,DS1079
54,DS2033
54,DS4308
55,DS4757
55,DS4441
55,DS2676
56,CS2209
56,CS3650
56,CS2464
57,DS2676
57,DS4308
57,DS4576
58,IT1649
58,IT3953
59,CY1688
59,DS3938
59,MA3587
60,MA3357
60,MA2857
60,MA2610
60,MA3669
60,MA2369
60,MA2612
61,PH4219
61,IT1366
62,DS2033
62,PH1791
62,MA3587
62,CY2305
63,SE1757
63,SE3035
63,SE2444
64,MA2610
64,CS3785
64,MA1986
64,DS4441
65,SE1757
65,SE3035
65,SE2444
65,SE3246
65,SE1503
66,SE1503
66,SE4548
67,IT3953
67,SE3035
67,PH4219
67,CS2464
67,SE4548
68,SE1503
68,SE3899
68,SE3246
68,SE3035
68,SE4548
68,SE1757
69,CS2209
69,CS3650
69,CS3785
70,DS4789
70,DS4441
70,DS4308
70,DS4576
70,DS4757
71,CY2219
71,DS4441
71,CY3878
72,IT3953
72,IT1597
72,IT1366
72,IT1649
72,IT3953
73,DS4441
73,DS2033
73,DS4757
74,CS2209
74,CS2464
74,CS3785
74,CS2299
74,CS3650
74,CY3878
75,MA2369
75,MA3587
75,MA3669
76,DS4576
76,DS4308
76,DS4441
76,DS2632
76,DS3938
76,DS4757
77,SE3035
77,SE3899
77,SE1757
77,SE2444
77,SE1503
77,SE4548
78,IT3953
78,IT1597
78,IT1366
78,IT1649
78,DS2632
78,MA3931
79,DS4757
79,DS2676
79,DS1079
79,DS4308
79,DS4789
80,MA2857
80,MA3357
81,MA2610
81,PH3621
81,MA2857
81,PH4219
82,DS3938
82,DS4757
83,IT3953
83,IT1597
83,IT1366
83,IT1649
83,SE1757
84,IT1649
84,DS4789
84,IT1597
85,MA1986
85,MA3669
86,MA3357
86,MA1986
86,MA2612
86,MA3587
87,CS3650
87,CS2299
87,CS2209
88,SE4548
88,SE3246
88,SE3899
88,SE1757
89,DS4441
89,DS3938
89,CS2209
90,DS4308
90,PH2321
90,DS1079
90,DS2676
90,IT1597
90,DS4576
91,DS2033
91,DS4757
91,DS3938
91,DS2676
92,SE3246
92,SE4548
92,DS4789
93,MA3357
93,CS3785
93,MA2857
93,DS1079
93,PH3857
93,DS4308
94,SE1503
94,SE2444
95,CY2305
95,SE2444
95,MA1986
95,PH2576
95,DS2676
95,DS2632
96,SE2444
96,SE4548
96,SE1503
96,SE1757
96,SE3246
97,IT3953
97,IT1597
97,IT1366
97,IT1649
98,MA3669
98,MA3587
98,MA2610
98,MA2857
98,MA2369
98,MA3357
99,MA2857
99,MA3931
99,MA2612
99,MA3587
99,MA1986
100,CS2299
100,CS2464
100,CS3785
101,PH1791
101,DS4308
101,DS2676
101,DS2033
101,PH3857
101,MA2612
102,IT1597
102,IT1366
102,IT1649
103,DS4576
103,SE3246
103,CS3650
104,CS3785
104,CS2299
104,CS2464
104,CS2209
104,CS3650
105,MA2369
105,SE1503
105,CS3785
105,MA3357
105,MA2857
105,CS2299
106,SE1757
106,DS2676
106,DS1079
106,CS2209
106,DS4441
107,IT1597
107,DS2632
107,SE3246
107,PH4219
108,MA3357
108,MA1986
108,MA2369
109,DS3938
109,DS1079
109,DS4789
109,DS2676
109,DS2033
110,MA2857
110,MA2610
111,IT3953
111,IT1597
111,IT1366
111,IT1649
111,CS2464
111,MA2857
112,MA2610
112,DS4789
113,DS3938
113,DS4789
113,DS4757
114,DS2676
114,DS4441
115,DS3938
115,DS4576
116,DS4757
116,DS4308
117,CS2209
117,CS2464
117,CS3785
117,CS2299
117,CS3650
117,SE3899
118,CS2209
118,CS2464
118,CS3785
118,CS2299
118,CS3650
118,PH2576
119,IT1366
119,IT1649
119,IT3953
120,CS2299
120,CS3650
120,CS2209
121,DS3938
121,DS2033
122,MA1986
122,MA2612
122,MA3587
122,MA3931
122,MA2857
123,MA1986
123,MA2610
123,MA2857
123,MA3669
124,DS4789
124,DS2632
125,DS4441
125,MA3587
125,IT1597
125,CS3650
126,DS2632
126,DS2033
126,DS4576
126,DS4308
126,DS4757
127,CS2209
127,CS2464
127,CS3785
127,CS2299
127,CS3650
127,CY2219
128,MA3357
128,DS4576
128,MA3931
129,MA2369
129,MA3587
129,MA3931
129,MA2857
129,MA2612
130,MA2857
130,MA2610
130,MA2369
131,DS3938
131,DS2033
131,DS2632
131,DS4789
131,DS1079
131,DS4308
132,DS2632
132,DS2676
133,CS2209
133,CS2464
133,CS3785
133,CS2299
133,CS3650
133,SE3246
134,DS1079
134,DS2676
134,DS4441
135,PH4004
135,CS2209
135,CS3650
135,MA3587
135,MA1986
135,DS2632
136,SE3035
136,SE3899
136,SE4548
136,SE1757
136,SE1503
137,MA2612
137,MA2610
138,CS2209
138,CS2299
138,CS2464
138,CS3650
138,CS3785
139,SE2444
139,SE3035
139,SE1503
139,SE3899
139,SE4548
139,SE3246
140,DS4308
140,DS1079
140,DS4576
140,DS2632
141,IT3953
141,CS2464
141,CY4111
141,DS4441
142,IT3953
142,IT1597
142,IT1366
142,IT1649
142,MA2612
143,IT1649
143,IT3953
143,IT1597
144,SE3899
144,SE1503
144,SE4548
144,SE2444
144,SE3246
145,DS4576
145,PH3621
145,SE3899
145,MA3357
145,CY4111
145,CS3650
146,CY1688
146,MA1986
146,DS4441
146,PH3621
147,CS2299
147,CS3785
147,CS3650
147,CS2209
147,CS2464
148,IT3953
148,IT1597
148,IT1366
148,IT1649
148,CY2305
149,MA3587
149,CY4111
149,MA3357
150,CS3785
150,CS2464
150,CS2299
150,CS3650
151,SE3035
151,IT1366
152,IT1597
152,IT3953
153,DS2676
153,SE1503
153,MA3669
153,SE1757
154,SE3899
154,SE2444
154,SE3035
154,SE3246
155,DS4789
155,DS4441
155,DS3938
155,DS4308
155,DS4576
155,DS1079
156,MA3357
156,MA3587
157,CS2209
157,CS2464
157,CS3785
157,CS2299
157,CS3650
157,CY3878
158,DS1079
158,DS4308
158,DS4757
158,DS4789
158,DS2033
159,DS3938
159,DS2033
160,MA2610
160,MA3587
160,MA3669
161,PH1791
161,DS3938
161,DS4308
161,CS3650
162,MA3587
162,MA3669
162,MA2369
162,MA2857
163,SE3035
163,SE3246
163,SE1757
163,SE2444
163,SE3899
163,SE4548
164,SE1503
164,SE3246
164,SE3899
164,SE3035
164,SE4548
164,SE2444
165,SE2444
165,SE3899
165,SE3246
166,SE1503
166,CY2219
166,DS4308
167,SE2444
167,SE3899
167,SE4548
168,IT3953
168,IT1597
168,IT1366
168,IT1649
168,DS4308
169,SE1503
169,SE3246
169,SE2444
169,SE3899
169,SE1757
170,CS2209
170,CS3650
171,CS2209
