student_id,course_id
1,CS4579
1,CS2329
1,CS2989
1,CS2037
2,CS1650
2,DS4638
2,MA3826
3,MA1829
3,MA4945
3,MA1178
4,DS3255
4,DS3581
4,DS1487
4,DS4617
4,DS3446
5,DS2148
5,DS1417
5,DS3091
5,DS4370
6,IT2854
6,CY4770
6,IT2493
6,MA1208
6,IT3770
6,CS2734
7,CS1456
7,CS4129
7,CS3194
7,CS4945
7,CS1930
7,CS3464
8,MA4585
8,MA4882
8,MA3734
9,IT1117
9,IT2629
9,IT1752
10,CS2474
10,CS4968
10,CS3464
11,DS3687
11,DS4147
11,DS2810
11,DS3868
12,MA4474
12,CS3263
12,IT4595
12,DS1719
12,CY3758
12,DS1737
13,PH4497
13,SE2907
13,CY2359
13,IT3252
13,CY2216
14,SE1483
14,DS4810
14,CS3474
14,IT1410
14,DS4268
14,CS3706
15,PH4107
15,CS1755
15,MA3337
15,CS1650
16,MA2606
16,IT4144
16,CY1495
16,IT1094
16,IT3340
16,DS2864
17,DS1857
17,DS4752
17,DS1475
18,CS3790
18,CS2117
18,CS3482
18,CS2512
18,CS3464
19,MA2612
19,DS2207
19,CY4981
19,MA1816
19,SE2555
19,PH4265
20,DS1133
20,DS4154
20,DS2493
20,DS2583
20,DS4491
21,DS4271
21,DS3255
21,DS2493
21,DS1866
21,DS1468
22,SE4048
22,SE4274
22,SE1014
23,IT3179
23,IT2991
23,IT4498
23,IT1677
23,IT2422
23,IT3132
24,IT1410
24,PH1951
24,CS4478
24,DS1011
24,DS3190
24,DS4810
25,CY3444
25,SE2225
25,IT3210
26,MA3346
26,MA1967
26,MA4079
26,MA4208
26,MA4992
26,MA2507
27,SE1298
27,SE4070
27,SE4768
27,SE4343
27,SE2849
28,SE4600
28,SE4768
28,DS3707
29,DS1011
29,DS3899
29,DS3707
30,DS4581
30,DS3203
30,DS4101
30,DS3255
31,DS1004
31,DS2583
31,DS3487
31,DS3073
31,DS1737
31,DS1865
32,IT3787
32,IT2818
32,IT2991
32,IT1993
32,IT1752
32,IT3341
33,CS4874
33,CS1070
33,CS2985
33,CS2052
33,CS2611
34,DS3899
34,DS4851
34,DS3255
34,DS1154
34,DS3638
34,DS4729
35,DS1286
35,DS2893
35,SE4092
35,IT3045
36,CS3706
36,CS4968
36,CS4378
36,CS1930
36,CS1637
37,SE2602
37,DS1004
37,SE2911
37,CS2474
37,SE1298
38,CS3806
38,DS3446
38,CS3049
39,IT2713
39,IT3444
39,IT1120
39,IT3840
39,IT4841
39,IT4093
40,MA1409
40,MA1910
40,MA4230
40,MA3425
40,MA3036
41,IT1993
41,IT4659
41,IT4065
41,IT4040
41,IT4778
42,CY4937
42,MA3152
42,PH4543
42,MA4395
42,CY4324
42,IT1560
43,MA4744
43,MA2235
43,MA1278
43,MA1281
43,MA3781
44,SE1574
44,SE3888
44,SE3121
44,SE1288
45,CS2983
45,CS1996
45,CS4363
45,CS1070
46,PH2826
46,IT4947
46,CY3559
46,SE2611
46,DS4810
47,DS4729
47,DS3182
47,DS4444
47,DS1737
48,IT3609
48,IT3730
48,CS3465
48,IT4068
48,DS1967
49,MA1474
49,MA4157
49,MA2009
49,MA3133
49,MA3781
50,CY2598
50,IT2362
50,MA4387
51,PH3613
51,IT3045
51,MA3312
51,IT1332
52,IT1330
52,IT3383
52,IT2713
52,IT4624
52,IT4856
52,IT3045
53,SE1483
53,SE2602
53,SE1292
54,DS2070
54,DS2712
54,DS1570
55,DS1532
55,DS1252
55,DS1182
55,DS3295
56,CS1963
56,CS3642
56,CS2681
56,CS1817
57,DS4154
57,DS4810
57,DS1532
57,DS1475
58,IT1120
58,IT2713
58,IT1069
58,IT2493
58,IT3770
59,CY1002
59,MA1416
59,CY3075
59,MA2612
59,CY1245
60,MA2612
60,MA3543
60,MA1910
60,MA4079
60,MA1918
60,MA3608
61,MA4472
61,DS1004
61,CS1458
61,CY4770
61,DS1886
61,DS3638
62,PH2085
62,SE4121
62,CS3194
62,MA4604
63,SE3897
63,SE1479
63,SE1094
63,SE1567
63,SE1254
64,MA4492
64,PH1423
64,SE1483
64,SE4036
64,CS4196
65,SE1288
65,SE1094
65,SE1925
66,SE4343
66,SE4099
66,SE3879
66,SE3933
66,SE1989
66,SE1438
67,MA3553
67,SE4092
67,CS3205
67,IT1303
67,IT4228
68,SE1763
68,SE1749
68,SE3433
68,SE2091
68,SE3888
69,CS2989
69,CS2986
69,CS2117
70,DS1536
70,DS3595
70,DS2959
71,PH4891
71,MA4271
71,CY3468
71,MA4907
72,IT4595
72,IT2398
72,IT4821
73,DS4854
73,DS4982
73,DS4789
74,CS1314
74,CS4363
74,CS4783
74,CS2762
75,MA3020
75,MA2606
75,MA1750
75,MA1347
75,MA3428
75,MA3630
76,DS4491
76,DS1169
76,DS2523
76,DS4237
77,SE1254
77,SE1138
77,SE3669
78,IT1677
78,IT4821
78,IT3790
78,IT4023
79,DS3317
79,DS3881
79,DS3845
80,MA1281
80,MA3734
80,MA1918
81,CY4838
81,MA4604
81,CS2611
81,MA1895
81,CS3464
81,IT4778
82,DS4789
82,DS4851
82,DS4513
82,DS1908
82,DS3190
82,DS3182
83,IT3840
83,IT3219
83,IT2039
84,SE2452
84,PH1132
84,DS4370
84,PH3613
84,DS3182
84,SE4202
85,MA1750
85,MA4090
85,MA3608
85,MA3845
85,MA3130
86,MA1918
86,MA4725
86,MA3543
86,MA1750
86,MA3976
87,CS2611
87,CS3642
87,CS4874
87,CS2305
87,CS3246
88,SE1985
88,SE1338
88,SE4696
88,SE1574
88,SE4256
88,SE2911
89,SE2701
89,SE1091
89,MA4585
89,DS1532
90,SE1541
90,PH3142
90,DS1892
90,MA2163
91,DS1886
91,DS3537
91,DS2072
91,DS3845
91,DS3317
91,DS2249
92,IT4320
92,PH3352
92,DS1857
92,MA1208
93,CS4945
93,MA4956
93,CY1338
93,SE2482
93,MA2205
93,MA3036
94,SE3897
94,SE4630
94,SE2251
95,SE2575
95,IT4866
95,CS3706
95,SE1703
95,MA3346
95,PH1471
96,SE4418
96,SE4712
96,SE3743
97,IT4595
