student_id,course_id
1,CS3077
1,CS2100
1,CS2825
1,CS3981
1,CS3534
2,IT2610
2,CS1960
2,PH3741
2,CY4499
2,SE4251
3,MA4415
3,MA2230
3,MA2598
3,MA3328
4,DS1705
4,DS2020
4,DS2124
5,DS3804
5,DS1976
5,DS4742
6,PH3798
6,IT3629
7,CS3981
7,CS3077
7,CS2100
8,MA3578
8,MA3979
9,IT3629
9,IT3504
10,CS1960
10,CS3077
10,CS2100
10,CS3343
10,CS1092
11,DS4062
11,DS4742
11,DS2599
12,PH4848
12,DS4062
13,MA1932
13,PH3528
13,DS1420
14,PH3283
14,SE3424
14,PH3440
15,PH3167
15,IT1670
15,PH3741
16,CY3156
16,MA3979
16,CS3981
17,DS2124
17,DS2020
18,CS3534
18,CS3670
18,CS3077
19,PH3741
19,MA3328
19,SE4425
19,SE4049
19,PH2221
19,CS2100
20,DS4694
20,DS1705
21,DS3871
21,DS4694
21,DS1256
21,DS2921
22,SE4985
22,SE4425
22,SE3698
23,IT2449
23,IT3629
23,IT2610
23,IT2312
24,CS1960
24,IT2610
24,DS2124
24,CY3177
24,CY4441
25,MA3578
25,DS2921
26,MA4810
26,MA3439
26,MA1932
26,MA3965
26,MA4816
27,SE3802
27,SE4057
27,SE2958
27,SE4251
27,SE2639
27,SE2288
28,DS3804
28,CS2100
28,SE4057
29,DS1517
29,DS4742
29,DS1976
29,DS2020
29,DS1420
30,DS4742
30,DS1420
30,DS3804
31,DS3804
31,DS1420
31,DS4694
31,DS4062
31,DS1705
32,IT2610
32,IT4903
32,IT1875
33,CS2100
33,CS1960
33,CS3343
33,CS3077
33,CS2825
33,CS3534
34,DS3871
34,DS1517
34,DS4694
34,DS4062
34,DS2599
34,DS1256
35,PH2121
35,SE4049
35,MA4415
35,MA3965
35,SE4911
35,IT3504
36,CS3343
36,CS2100
36,CS3534
37,DS1705
37,SE4985
37,SE4425
37,MA2156
38,SE4841
38,CY4441
39,IT1554
39,IT4656
39,IT4903
39,IT1875
39,IT1670
40,MA3965
40,MA4810
40,MA2133
40,MA2030
40,MA2230
40,MA3439
41,IT3504
41,IT4903
42,CY4235
42,MA2230
42,DS2921
42,IT2610
43,MA2030
43,MA3965
43,MA2133
44,SE2336
44,SE3802
44,SE4985
44,SE2288
44,SE2281
44,SE4841
45,CS1092
45,CS3534
45,CS2100
45,CS3077
46,MA3328
46,MA3578
