student_id,course_id
1,CS2100
1,CS3981
1,CS2825
1,CS3077
1,CS3343
1,CS3534
2,MA3177
2,IT2312
2,DS1976
2,CS2825
2,SE3802
3,MA3439
3,MA4816
3,MA3965
3,MA4810
3,MA3177
4,DS2124
4,DS1705
4,DS1420
5,DS4694
5,DS1420
5,DS2124
5,DS4062
5,DS1976
6,MA2030
6,PH3183
6,SE2288
6,SE4985
7,CS2825
7,CS3981
7,CS3343
7,CS3534
7,CS3077
7,CS3670
8,MA4816
8,MA3578
8,MA3965
8,MA3177
9,IT1083
9,IT4903
9,IT2449
9,IT3504
10,CS3534
10,CS3343
10,CS3077
11,DS1420
11,DS3804
11,DS2921
11,DS2124
12,SE4057
12,IT4903
12,PH3167
12,SE2846
12,MA3439
13,SE4911
13,PH3440
13,DS3871
14,PH2145
14,SE2288
14,MA3328
14,MA3177
14,CS2100
14,MA1932
15,PH4263
15,CY4235
15,CY2775
15,PH3440
15,SE2846
16,PH2121
16,MA3979
16,MA1932
16,IT2449
17,DS1256
17,DS4694
17,DS3871
17,DS1420
18,CS3670
18,CS2825
18,CS3981
18,CS3534
18,CS1092
19,SE3698
19,SE2846
19,CS3534
19,SE4841
19,IT3629
19,MA4816
20,DS2020
20,DS1976
20,DS1256
20,DS3871
20,DS2921
20,DS4694
21,DS2124
21,DS1517
21,DS4742
22,SE4985
22,SE4911
22,SE4743
22,SE3802
22,SE3424
22,SE1688
23,IT3504
23,IT4656
23,IT1083
23,IT1875
23,IT2449
23,IT3629
24,SE2958
24,MA2230
24,CY4651
24,CS3077
24,PH3283
24,IT1875
25,SE4251
25,PH2770
25,MA1932
25,SE4057
25,CS1092
25,IT1670
26,MA2156
26,MA2133
26,MA3578
26,MA2598
26,MA3439
27,SE2288
27,SE1809
27,SE4743
27,SE3698
27,SE4911
28,DS3804
28,PH3183
28,PH3167
29,DS1256
29,DS1705
29,DS2599
29,DS4694
30,DS1256
30,DS4694
30,DS2124
31,DS4694
31,DS1517
31,DS3804
32,IT4656
32,IT1083
32,IT3629
33,CS3343
33,CS2100
33,CS3534
34,DS4694
34,DS2124
34,DS3804
35,SE2336
35,MA2230
35,CY3501
35,DS1976
35,DS2921
36,CS1092
36,CS1960
36,CS3077
37,DS1976
37,DS2599
37,DS2020
37,SE3424
38,SE4049
38,CY4499
38,CY4235
38,SE4075
38,SE1809
38,DS2599
39,IT4903
39,IT2610
39,IT1554
40,MA4415
40,MA3965
40,MA1932
40,MA3328
40,MA3177
41,IT4656
41,IT1875
41,IT1670
42,MA2156
42,PH3183
42,SE4425
43,MA1932
43,MA3979
43,MA4810
44,SE1809
44,SE3424
44,SE3802
44,SE4075
45,CS2825
45,CS3981
45,CS1960
45,CS3534
45,CS3343
46,SE4911
46,DS4694
46,SE2288
46,CS3981
46,CS2825
46,CY3501
47,DS1420
47,DS1976
47,DS1705
48,PH4649
48,DS4694
48,CY2761
48,CY4441
49,MA3965
49,MA2598
49,MA4415
50,IT3504
50,CY3501
50,SE2288
51,DS3871
51,PH2221
51,IT3629
51,DS2921
51,DS1705
52,IT2610
52,IT4903
52,IT3504
53,SE4841
53,SE1688
53,SE4911
53,SE2288
53,SE3802
53,SE4049
54,DS4742
54,DS1976
54,DS4694
54,DS3804
55,DS1256
55,DS1976
55,DS4694
55,DS1517
56,CS3534
56,CS2825
56,CS3343
56,CS1092
56,CS2100
57,DS3804
57,DS4694
57,DS4742
57,DS1705
58,IT3504
58,IT4656
58,IT2449
58,IT3629
59,DS1705
59,IT2449
59,DS4062
59,IT2312
59,MA2133
59,IT4656
60,MA3439
60,MA2156
60,MA3965
60,MA3578
60,MA2133
60,MA4415
61,SE4841
61,CS3077
61,CS1960
61,SE2846
61,PH3798
62,IT1554
62,CS1092
62,SE3698
63,SE3698
63,SE1809
63,SE1688
64,PH4649
64,PH2121
64,SE2958
64,DS1517
64,SE4049
65,SE2639
65,SE4425
65,SE4911
65,SE4049
66,SE4425
66,SE4841
66,SE3698
67,CS3981
67,PH3283
67,MA3965
67,SE3802
67,MA1932
67,CS2825
68,SE4049
68,SE4911
68,SE3698
68,SE4057
68,SE4985
69,CS1092
69,CS2100
69,CS3534
69,CS1960
70,DS2599
70,DS2020
70,DS3804
71,DS1976
71,SE1809
71,PH2145
71,SE2336
72,IT1554
72,IT1083
72,IT2312
72,IT3504
72,IT3629
73,DS1517
73,DS2020
73,DS2124
73,DS4694
74,CS2825
74,CS3670
74,CS3077
74,CS1092
74,CS3343
74,CS3534
75,MA3979
75,MA4415
75,MA2156
76,DS3871
76,DS4062
76,DS4694
76,DS4742
76,DS1976
76,DS2020
77,SE4425
77,SE4985
77,SE2281
77,SE4251
77,SE2958
78,IT1670
78,IT3629
78,IT2449
78,IT4656
78,IT1875
79,DS4742
79,DS3871
79,DS2921
79,DS1705
80,MA4810
80,MA1932
80,MA2598
80,MA3979
80,MA3965
80,MA3578
81,SE4049
81,DS1256
81,SE1809
81,DS2599
82,DS4062
82,DS1256
82,DS1705
82,DS2020
82,DS4694
82,DS2921
83,IT4903
83,IT1083
83,IT3504
83,IT3629
84,CY4441
84,SE4425
84,DS2124
85,MA4816
85,MA3328
85,MA2156
85,MA3578
85,MA3439
86,MA2598
86,MA2156
86,MA3328
87,CS1960
87,CS2825
87,CS3534
87,CS3343
88,SE4251
88,SE4743
88,SE2281
89,PH4649
89,MA4415
89,PH2770
90,MA2598
90,CY4499
90,IT3504
90,MA3979
90,CS3077
91,DS3804
91,DS1976
91,DS1256
91,DS1517
91,DS1705
92,CY2162
92,IT4903
92,SE1688
93,MA2030
93,CY3501
93,SE4743
93,PH4649
94,SE4743
94,SE3424
94,SE1809
94,SE4049
94,SE1688
94,SE4425
95,CS1092
95,IT1554
95,PH4848
95,PH3798
95,IT2449
96,SE4251
96,SE2639
96,SE4049
96,SE1809
96,SE3802
97,IT2610
97,IT2449
97,IT4656
97,IT1554
97,IT3629
97,IT1670
98,MA3328
98,MA1932
98,MA4816
98,MA4415
98,MA2030
98,MA3439
99,MA4415
99,MA3439
99,MA2133
99,MA2598
100,CS2825
100,CS2100
100,CS1960
100,CS3343
100,CS3077
101,CS3981
101,PH3167
101,CY4372
101,PH3528
101,PH4483
102,IT4656
102,IT1554
102,IT2449
103,PH2145
103,PH4848
103,CY4235
103,SE2846
103,DS3804
104,CS3670
104,CS3077
104,CS1092
104,CS3343
104,CS1960
105,PH3183
105,PH4263
105,SE2958
106,MA3578
106,CS2100
106,DS1976
107,IT2312
107,PH2770
107,IT2610
107,SE3802
108,MA2133
108,MA4810
108,MA3578
108,MA4415
108,MA4816
109,DS4062
109,DS2921
109,DS4694
109,DS1976
109,DS3804
110,MA4810
110,MA2598
110,MA4816
110,MA4415
111,IT1670
111,IT4656
111,IT3629
112,MA3578
112,CS3981
112,DS2921
113,DS1976
113,DS2921
113,DS4062
113,DS3804
114,DS1705
114,DS4694
114,DS4062
114,DS2020
114,DS4742
115,DS1420
115,DS1256
115,DS4062
115,DS4742
116,DS2599
116,DS4742
116,DS1976
117,CS3343
117,CS1960
117,CS3077
118,CS3981
118,CS3670
118,CS3534
119,IT4903
119,IT1670
119,IT4656
119,IT3629
120,CS2100
120,CS3670
120,CS3077
120,CS3981
120,CS3534
121,DS1256
121,DS4742
121,DS3804
121,DS1517
122,MA3965
122,MA2598
122,MA4816
122,MA3177
123,MA3439
123,MA2156
123,MA2230
123,MA1932
124,DS1517
124,DS2020
124,DS3871
124,DS2124
124,DS1705
124,DS4062
125,SE3424
125,IT3629
125,DS1420
125,MA2133
125,CY2162
126,DS4742
126,DS4694
126,DS3804
127,CS1960
127,CS3343
127,CS2100
127,CS3077
127,CS3534
128,PH4263
128,MA3965
128,DS2921
128,MA2598
128,SE2288
128,MA2133
129,MA3177
129,MA3439
129,MA3979
130,MA3439
130,MA3177
130,MA3578
131,DS4742
131,DS1517
131,DS2921
132,DS2020
132,DS1517
132,DS1256
132,DS1976
132,DS3871
132,DS2921
133,CS1960
133,CS3343
133,CS2825
133,CS1092
133,CS2100
133,CS3077
134,DS1420
134,DS1256
134,DS3804
134,DS2921
134,DS1976
134,DS4742
135,MA3979
135,CY3156
135,SE2958
135,DS3804
136,SE2288
136,SE2958
136,SE4251
136,SE3802
136,SE4075
137,MA2156
137,MA4415
137,MA2230
137,MA3965
138,CS3077
138,CS2100
138,CS3534
138,CS3670
139,SE4075
139,SE2288
139,SE2958
139,SE1809
139,SE2846
140,DS3804
140,DS1976
140,DS1705
140,DS1420
141,PH3283
141,SE4911
141,PH4388
141,CY4372
142,IT1875
142,IT2312
142,IT2610
143,IT1554
143,IT2312
143,IT2449
143,IT1670
144,SE1809
144,SE4057
144,SE3424
144,SE1688
145,MA2230
145,DS1517
145,DS3804
145,MA2598
145,SE2639
145,CY3501
146,CS3077
146,PH2121
146,CY4235
146,IT4903
147,CS3534
147,CS1960
147,CS1092
147,CS3077
148,IT2449
148,IT4903
148,IT1083
148,IT1670
148,IT1554
148,IT3504
149,PH4848
149,IT4656
149,DS1420
150,CS3670
150,CS3534
150,CS2100
150,CS3077
150,CS2825
150,CS3343
151,PH4649
151,CY4640
151,DS1517
151,PH2263
152,IT1875
152,IT2449
152,IT3504
152,IT1670
152,IT1554
152,IT1083
153,DS2020
153,CY2162
153,PH3440
153,IT2449
153,DS2599
154,SE4049
154,SE4075
154,SE3424
155,DS1420
155,DS1517
155,DS2124
155,DS1256
155,DS3871
155,DS2599
156,MA3328
156,MA3177
156,MA1932
156,MA2598
156,MA2030
156,MA2230
157,CS2825
157,CS3343
157,CS3077
158,DS2599
158,DS4062
158,DS1420
159,DS3804
159,DS1705
159,DS4742
160,SE2639
160,SE3698
160,IT1875
161,MA2598
161,DS2020
161,SE4911
161,CS2100
162,MA3177
162,MA2030
162,MA2133
163,SE2336
163,SE1809
163,SE2288
164,SE4841
164,SE2281
164,SE4057
164,SE4075
165,SE4425
165,SE2958
165,SE2846
165,SE4743
166,PH4263
166,IT4903
166,IT2449
166,MA2030
166,MA1932
167,SE4251
167,SE4049
167,SE3698
167,SE3424
167,SE4985
167,SE4911
168,IT2610
168,IT2449
168,IT4903
168,IT3629
168,IT1875
169,SE3698
169,SE3424
169,SE2639
169,SE2336
170,CS2825
170,CS3981
170,CS1092
171,CS3981
171,CS3343
171,CS2825
171,CS1092
171,CS3534
171,CS3077
172,CS3670
172,CS3981
172,CS2825
172,CS1092
172,CS3343
172,CS2100
173,MA2230
173,SE4743
173,DS3804
174,CS1092
174,MA3439
174,SE4911
174,CY2761
175,MA4415
175,MA2156
175,MA3439
176,DS4694
176,DS1256
176,DS4062
176,DS1420
177,CY3177
177,SE4743
177,CY4499
177,CY2162
177,PH3283
178,IT4656
178,IT1554
178,IT2312
178,IT3504
179,IT1083
179,PH2221
179,SE3424
180,DS1705
180,DS2020
180,DS2599
180,DS1976
180,DS1256
180,DS2921
181,MA1932
181,MA4816
181,SE4075
181,SE1809
181,CS3534
182,IT3504
182,IT2312
182,IT3629
182,IT1875
182,IT2610
182,IT4903
183,DS2020
183,DS3804
183,DS2124
184,MA4415
184,MA2030
184,MA4816
185,DS2599
185,DS1976
185,DS1517
185,DS2124
185,DS1420
186,DS3804
186,DS3871
186,DS2124
186,DS1420
186,DS4742
186,DS1976
187,IT2610
187,IT4903
187,IT3504
188,SE2336
188,SE4251
188,SE3424
188,SE4743
189,IT1875
189,IT4656
189,IT2449
189,IT1554
190,SE1809
190,SE4985
190,SE4049
190,SE3698
191,MA2030
191,MA1932
191,MA3578
191,MA2230
191,MA3979
191,MA2133
192,MA2030
192,MA4810
192,MA3965
192,MA2156
193,MA3439
193,MA1932
193,MA2030
193,MA3965
193,MA3578
193,MA2230
194,SE4057
194,SE2288
194,SE2846
195,IT4903
195,DS4062
195,SE4911
195,IT1670
195,SE4841
196,CS2825
196,CS3670
196,CS3343
197,SE2281
197,SE3424
197,SE3698
197,SE4911
197,SE1688
198,CS3343
198,CS2100
198,CS3077
198,CS1960
198,CS3981
199,SE2639
199,SE2958
199,SE4049
200,CS2100
200,SE2639
200,DS4742
200,DS1256
200,CS2825
201,SE2288
201,SE4985
201,SE4251
201,SE3698
201,SE4743
201,SE4075
202,DS1420
202,IT4903
202,DS3871
202,SE4743
203,DS1420
203,DS1976
203,DS4062
204,MA4816
204,MA2156
204,MA2230
204,MA3578
204,MA3965
205,DS4062
205,DS4694
205,DS1976
205,DS3804
205,DS1517
206,IT2610
206,IT1670
206,IT1554
206,IT3629
207,CS3670
207,CY2761
207,DS3871
207,CY3177
207,SE4251
207,DS3804
208,SE3698
208,SE2336
208,PH3817
208,CY4235
208,CS1092
209,IT4903
209,IT1875
209,IT2449
209,IT3504
210,DS1256
210,CS3534
210,SE4425
210,IT1875
210,CS3077
211,IT2610
211,IT2449
211,IT1670
211,IT4656
212,CY4640
212,PH4263
212,SE4425
212,MA3328
213,SE4049
213,MA2133
213,DS3804
213,SE4057
213,MA3578
213,SE3698
214,DS1517
214,DS1420
214,DS4742
215,SE4057
215,CS2100
215,CS3343
215,CS1960
216,IT1083
216,IT1875
216,IT4903
216,IT1670
217,CS1092
217,CS3077
217,CS3343
218,CS3670
218,CS3077
218,CS2100
218,CS2825
219,DS2599
219,DS1517
219,DS1976
219,DS1256
220,MA2598
220,SE4985
220,IT2610
220,PH2770
220,SE2958
220,DS4694
221,CS3534
221,CS3670
221,CS3077
221,CS1092
221,CS1960
221,CS3981
222,DS1976
222,DS1256
222,DS2921
222,DS4062
222,DS2599
222,DS3804
223,MA4415
223,MA2156
223,MA2030
223,MA3439
223,MA3578
223,MA3177
224,IT2449
224,IT2610
224,IT1083
225,DS1420
225,MA3965
225,CS1092
225,PH4483
226,SE4425
226,SE3424
226,SE2846
226,SE4075
226,SE3802
226,SE4985
227,PH3528
227,PH3798
227,IT3504
227,MA1932
227,CS2825
227,MA3177
228,MA2230
228,MA4810
228,MA2133
229,DS1705
229,DS2599
229,DS1256
229,DS1420
229,DS4694
229,DS3871
230,IT1554
230,IT1083
230,IT3504
231,DS4694
231,DS3804
231,DS1705
231,DS4742
232,DS2921
232,CS3343
232,SE4425
232,CS2100
232,MA4816
233,CS3534
233,CS2825
233,CS1092
233,CS3670
233,CS2100
233,CS3981
234,SE4425
234,DS2599
234,SE4075
234,PH4263
234,SE4841
234,CY2761
235,DS4062
235,DS1256
235,DS1976
235,DS2921
236,IT1670
236,IT3504
236,CS3981
236,PH3283
236,DS1976
236,SE4425
237,MA4415
237,MA2156
237,MA3578
238,DS2020
238,DS1420
238,DS1517
239,SE4251
239,SE4425
239,SE2846
239,SE1688
240,MA2230
240,MA3578
240,MA2598
241,CS2100
241,CS3981
241,CS3343
241,CS1092
242,MA2598
242,MA3965
242,MA4816
243,CS3077
243,CS2825
243,CS3343
243,CS2100
244,MA2230
244,MA3578
244,MA1932
244,MA2133
245,MA4816
245,MA3328
245,MA3177
246,CS1960
246,CS3670
246,CS3077
246,CS3981
247,CY4441
247,CS3670
247,CS1092
248,SE2288
248,SE4425
248,SE4251
248,SE4985
248,SE4743
249,SE3698
249,CY3156
249,SE2639
249,CY4640
249,CS3343
249,CS1960
250,CS1092
250,CS1960
250,CS3670
250,CS3981
250,CS3343
251,IT2312
251,IT1554
251,IT1670
252,DS1705
252,DS4694
252,DS2599
252,DS1976
252,DS4062
253,IT1554
253,IT2312
253,IT2449
253,IT1670
254,SE3802
254,SE4251
254,SE4743
254,SE4057
255,MA3965
255,MA2133
255,MA2598
255,MA4810
256,IT1670
256,IT1875
256,IT2449
256,IT1554
256,IT4903
256,IT3629
257,MA3965
257,MA3177
257,MA3328
258,CS2825
258,CS1960
258,CS3077
258,CS3343
259,IT3629
259,IT1670
259,IT4656
259,IT4903
259,IT2610
259,IT1875
260,MA2133
260,MA3979
260,MA2156
260,MA3439
261,PH3798
261,PH4649
261,DS4742
261,MA2030
261,CY3177
262,IT4903
262,IT1083
262,IT2312
263,SE4841
263,SE4743
263,SE4911
263,SE4049
264,MA3578
264,DS1256
264,DS2020
264,SE3424
265,MA4816
265,SE4841
265,MA3578
265,CY4651
265,SE4049
265,DS4062
266,MA2133
266,MA2598
266,MA4415
266,MA2156
267,DS4062
267,DS4694
267,DS1976
267,DS3871
268,SE4075
268,SE2288
268,SE4251
268,SE4057
268,SE3802
269,MA1932
269,MA3979
269,MA3177
269,MA2133
270,MA2598
270,MA3177
270,MA3439
270,MA3578
271,SE2958
271,SE1809
271,SE2846
271,SE4075
272,CS3670
272,CS3534
272,CS3077
272,CS2825
272,CS3981
273,IT2610
273,IT1083
273,IT2449
274,MA3439
274,PH2263
274,PH3167
274,SE4985
275,SE2639
275,SE2288
275,SE3424
276,DS3871
276,DS1420
276,DS4694
277,DS2599
277,DS1256
277,DS4694
277,DS1517
277,DS1420
277,DS2921
278,CY3156
278,CS1960
278,SE4985
279,CS1092
279,CS3343
279,CS3077
280,CS3077
